0;1
2021-04-29 12:03:32+00:00;@Infosys_GSTN Application for cancellation of GST registration from 18 Mar 2021 with ARN- AA080321043564H is still pending for approval. Please do the same as soon as possible.
2021-04-29 12:00:55+00:00;@Infosys_GSTN Application for cancellation of GST registration from 22 Jan 2021 with ARN- AA070121071734I is still pending for approval. Please do the same as soon as possible.
2021-04-29 11:59:34+00:00;Just posted a photo @ Infosys,pune https://t.co/TzphpFcKW4
2021-04-29 11:58:28+00:00;"@theKumarAkshay @ANI It was facing lots of Initial hiccups!
Infosys ko time lagega abhi bhut...
TCS far better in India!"
2021-04-29 11:54:51+00:00;"@Infosys_GSTN U ppl shud seriously consider for various Due Dates Extension.
Due to this deadly wave, most of the Taxpayers &amp; Tax Professionals r having problem in submitting their returns on time.
@FinMinIndia @cbic_india FM shud consider this &amp; extend the Dates as soon as possible."
2021-04-29 11:54:26+00:00;@Infosys_GSTN @askGST_GoI there is no resolution in the email. we did not receive notice before suspension. and the reason for suspension is also wrong as per notice. we have visited the GST officer. they are telling that it will be sorted out through ticket. now we cannot do business. pls help
2021-04-29 11:53:46+00:00;"@rashtrapatibhvn @narendramodi 
@ianuragthakur @FinMinIndia @GST_Council @cbic_india @Infosys_GSTN @JPNadda @PIB_India This pandemic situation waive off all gst late fees. Then no late fees for nil filler. Reduce late fees those sale turn over Rs 25 to Rs10. Reduce late interest."
2021-04-29 11:52:19+00:00;@Infosys_GSTN @GST_Council Already filed all returns till march, then why annual return tab for fyr 20-21 is not opening. https://t.co/PatVkMIagL
2021-04-29 11:49:28+00:00;@Infosys_GSTN @LJHegde GST officers of portal is giving reply without reading query. Reply of Ticket raised on 08.04.2021 given on 26.04.21. GST PORTAL CHANGED QUATERLY RETURN FILING SCHEME INTO MONTHY AFTER 2.5 MONTH WITHOUT ANY INFORMATION. Late fee paid Rs. 2360/- due to delay unsatisfactory reply.
2021-04-29 11:35:04+00:00;Such covers are provided to many installations. Reliance Jamnagar, KG-2, INFOSYS and others. https://t.co/J7CLGc57D9
2021-04-29 11:34:39+00:00;@CAChirag @cbic_india @Infosys_GSTN @nsitharaman I have again opted for qrmp considering lock down and also sensing no date extension
2021-04-29 11:32:37+00:00;"@nsitharaman @ianuragthakur @BJP4India @BJPcentralmedia @CNBCTV18Live @IndianExpress @IndiaToday @the_hindu @htTweets @Infosys_GSTN 
#GSTAmnesty with ITC https://t.co/cP5y1tDbgn"
2021-04-29 11:32:19+00:00;@CAChirag @cbic_india @Infosys_GSTN @nsitharaman I opt out in all my 40 clients
2021-04-29 11:31:32+00:00;@CAChirag @cbic_india @Infosys_GSTN @nsitharaman Iam yet to. I want to go for monthly. Unless my GStr 1 is seen as e don't get gst payment
2021-04-29 11:30:52+00:00;@Infosys_GSTN I have raised the ticket no. 202104254737969 regarding data not accepted in table 4 of ITC-04, but the reply of grievance team are inappropriate. Please check the actual issues raised under grievance and provide solutions.....
2021-04-29 11:30:02+00:00;Infosys, in partnership with PeriFerry, recently organized an online festival, weaved with slam poetry, visual arts and musical performances, with the help of four talented artists from the transgender community. #DiversityandInclusion #LifeAtInfy https://t.co/1BQvOBCMwv
2021-04-29 11:26:39+00:00;#awardOfOrder #nse #bse #trading #stocks #stockmarket #ShareholdingPattern #SouthernInfosysLtd. - Shareholding for the Period Ended March 31, 2021 Southern Infosys Ltd has submitted to BSE the Shareholding Pattern for the Period Ended March 31, 2021. For ..https://t.co/bF9SSftkPG
2021-04-29 11:25:18+00:00;@CAChirag @cbic_india @Infosys_GSTN @nsitharaman 8 clients and counting
2021-04-29 11:25:17+00:00;@CAChirag @cbic_india @Infosys_GSTN @nsitharaman QRMP is only beneficial for retail traders, who have very few or no persons taking ITC from them. Those supplying to businesses have to file monthly IFF to get timely payments.
2021-04-29 11:22:39+00:00;"How many Opt Out of GST QRMP? 

Share data on how many small taxpayers have opted in Jan and opted in / out in April @cbic_india @Infosys_GSTN 

@nsitharaman"
2021-04-29 11:18:20+00:00;Accenture India’s Chairperson and Senior Managing Director Rekha Menon is set to take over @NASSCOM as the first woman chairperson for the executive council between 2021 and 2023, succeeding U B Pravin Rao, Chief Operating Officer of Infosys.
2021-04-29 11:12:39+00:00;"indian Billionaires Hunker Down in Safety Bubbles As Covid Rages in..
Read More👇📖

https://t.co/qwyOGyjxkd 

#Ambani #Adani #Billionaires #Covid-19 #Covidhelp #ByjuRaveendran  #NandanNilekani #Startup's #Infosys"
2021-04-29 11:03:59+00:00;#कौन_सुनेगा_किसको_सुनाये Y @mygovindia is QUIET on #GST #GstAmnesty #DigitialFailure #extendduedate #EMI  #moratorium #moratorium3 @PMOIndia @rashtrapatibhvn @VPSecretariat @RBI @FinMinIndia @cbic_india @Infosys_GSTN @BJP4India @NCPspeaks @INCIndia @ShivSena @TOIIndiaNews https://t.co/D84GhuNIlF
2021-04-29 11:03:38+00:00;@Infosys_GSTN Please omit late fee fine for the crucial pandemic period there are large of defaulter  business mens will be continuing their update return along their Gst no
2021-04-29 11:02:56+00:00;"#कौन_सुनेगा_किसको_सुनाये Y @mygovindia is MUM on #GST #GstAmnesty #DigitialFailure #extendduedate #EMI  #moratorium #moratorium3 @PMOIndia @rashtrapatibhvn @VPSecretariat @RBI
@FinMinIndia @cbic_india @Infosys_GSTN @BJP4India @NCPspeaks @INCIndia @ShivSena @TOIIndiaNews @ABPNews https://t.co/6cjITpwOfz"
2021-04-29 11:02:19+00:00;OXYGEN CONCENTRATOR BEING OBTAITNED BY A PHARMACY STORE NOT POSSIBLE BECAUSE OF THIS BLOCKED EWAY BILL,THIS IS THE REAL SITUATION OF GOVERMENT THIS WHAT IS CALLED EASE OF BUSINESS DURING PANDEMIC,THIS IS WHAT WILL CAUSE BLACK MARKETING OF GOODS !@GST_Council@Infosys_GSTN https://t.co/Tb5wNzrkO9
2021-04-29 11:01:43+00:00;"#कौन_सुनेगा_किसको_सुनाये @mygovindia &amp; @cbic_india SERIOUSLY look #GST #GstAmnesty #DigitialFailure #extendduedate @rashtrapatibhvn @VPSecretariat @PMOIndia @RBI @FinMinIndia  @Infosys_GSTN @ShivSena @NCPspeaks @INCIndia @BJP4India @taxguru_in @tax_scan @casansaar https://t.co/mcCcpvibXz"
2021-04-29 10:51:10+00:00;Just came to know @Infosys is starting to vaccinate its employees (18-45) from tomorrow. please clarify how is this possible? Considering no slots for this age group are open yet. @drharshvardhan @NandanNilekani @CMofKarnataka @BBMPCOMM @BBMPSouthZone @priyankac19 @AUThackeray
2021-04-29 10:46:22+00:00;"#कौन_सुनेगा_किसको_सुनाये @mygovindia &amp; @cbic_india SERIOUSLY look into #GST #GstAmnesty #DigitialFailure #extendduedate @rashtrapatibhvn @VPSecretariat @PMOIndia @RBI @FinMinIndia  @Infosys_GSTN @ShivSena @NCPspeaks @INCIndia @BJP4India @taxguru_in @tax_scan @casansaar https://t.co/xhGsclJOiM"
2021-04-29 10:34:19+00:00;"HackWithInfy 2021: A programming competition for all #Engineering students graduating in 2022 across India.

Opportunity for a Pre-Placement interview @Infosys

Register Before : 03/05/2021

Link: https://t.co/zA0PGThBFC

#mgmuniversity #mgmjnec #iiicell #aurangabad #hackwithinfy https://t.co/etViTbXave"
2021-04-29 10:29:58+00:00;"@cbic_india @Infosys_GSTN @GST_Council @PMOIndia @nsitharamanoffc @nsitharaman 
New GST Registration application made on 15-04-2021, still there is no such update on the portal even after Verification of Place done by the office.
ARN : AA240421050673L https://t.co/ZgnarbooVk"
2021-04-29 10:27:27+00:00;"Join your peers &amp; speakers from Citi, Vodafone, Red Hat, Microlise, Infosys and many more at our Application Modernisation Summit.

Learn how some of the largest and most innovative organisations in have accelerated their #digitaltransformation programmes

https://t.co/RyaEsn5f4V https://t.co/DiLsFdohMB"
2021-04-29 10:25:02+00:00;"Vendors evaluated for this #NEAT by @johnl_nh are: @Atos @Coforge_Tech @Cognizant @CSSCorp @DXCTechnology @Getronics @IBM @Infosys @LTI_Global @Mindtree_Ltd @Mphasis @NTTDATAServices @TCS @trianz @unisys @USTglobal @Zensar 
#ITservices #selfhealing  https://t.co/gS9ap2R3wb"
2021-04-29 10:22:40+00:00;@Infosys_GSTN @GSTN_IT On gst portal even reset button is not working
2021-04-29 10:22:12+00:00;@Infosys_GSTN @GSTN_IT I am sharing another ticket no. G- 202104294776753
2021-04-29 10:17:51+00:00;@sjuneja17 @Infosys_GSTN Monthly .. but System may move you to Quarterly based on your revenue thresholds at the beginning of the financial year.
2021-04-29 10:16:09+00:00;"Dear Team @Infosys_GSTN
When will GSTR 1 &amp; 3B summary will be available for the FY 2020-21??"
2021-04-29 10:15:37+00:00;@Sdmaheswori @gsthelpline @GSTsite @Infosys_GSTN @GST_Council @askGST_GoI @FinMinIndia @nsitharaman @PMOIndia @narendramodi #Extend_Due_Dates #Extend_Due_Date_Immediately  This GST, GST Department and its Handling became Most  WORST, USELESS, HOPELSS system. No words to say.
2021-04-29 10:12:54+00:00;"@Infosys_GSTN @nsitharamanoffc @GST_Council @gstindia 
Suspended registrations prior to 24.12.2020 could not be activated by the jurisdictional officers.
30/60/90 days revocation time has been provided in the Secn. 30 of CGST Act, 2017 but no provision for JC, Commr made by GSTN"
2021-04-29 10:12:53+00:00;"@Infosys_GSTN @nsitharamanoffc @GST_Council @gstindia 
Please take note that GSTN is not able to do patch program for the changes in registration provisions made from 1.1.21, even after 4 months. 
Suo motu cancellations could not be revoked on getting appeal order in their favour"
2021-04-29 10:11:47+00:00;"One of our clients gst suspended. officer said to raise ticket. Ticket id is G-202104274749327.pls check
@Infosys_GSTN @askGST_GoI"
2021-04-29 10:11:24+00:00;"Alert!! 

Only 2 days left out

 Interview opportunity for Power Programmer(CTC - 8 L.P.A) and Digital Specialist Engineer(CTC - 5 L.P.A) roles at Infosys. 

*Eligibility Criteria*
•BE, Btech, ME, MTech passing out in year 2022.
•No academic eligibility 

Registration link 👇👇"
2021-04-29 10:06:30+00:00;"@tweet @narendramodi @Infosys @anandmahindra 

Though we have top it companies in India. And top industrialists  they have really not achieved anything when you see the overall growth of India.
They should work for the growth of the country not just revenue s every quarter."
2021-04-29 10:00:50+00:00;"#infosys off campus recruitment drive for freshers
pls cascade to the needy #Rt #JobSearch https://t.co/spEVIhYvoj"
2021-04-29 09:57:35+00:00;@PMOIndia @nsitharaman @ianuragthakur @nsitharamanoffc @ianuragthakur @askGST_GoI @GST_Council @gstindia @Infosys_GSTN @GST_Maharashtra I have forwarded email to @cbic_india as guided by gst audit . @mumbaicus1 @mumbaicus3 @mumbaicusexp1 @Director_SEZ @mygovindia @narendramodi https://t.co/3bvdd1uzAf
2021-04-29 09:57:30+00:00;"@BePlasticClever @EnvisionVirgin @Genpact @FIAFormulaE @KidsVplastic #genpactharassment India https://t.co/vEgoiwN2en
@AccentureTech
@IBMData
@TCS
@DeloitteUS
@McKinsey
@KPMG
@BCG
@Capgemini
@MorganStanley
@UBS
@blackrock
@GoldmanSachs
@Citi
@AXA
@Facebook
@Infosys
@Allianz
@AvivaUK
@GENERALI
@MunichRe
@Zurich
@piyushmehta322
@NYSE @Nasdaq @wipro https://t.co/WAubTu5IGc"
2021-04-29 09:55:43+00:00;"@pace_seidenberg @WillkieFarr @Infosys @BlueYonder @Genpact @Verizon @7thonlineInc @HKAGlobal @SiriusNews @MuleSoft @Fiserv Shameless #genpact harassment India off. https://t.co/vEgoiwN2en
@AccentureTech
@IBMData
@TCS
@DeloitteUS
@McKinsey
@KPMG
@BCG
@Capgemini
@MorganStanley
@UBS
@blackrock
@GoldmanSachs
@Citi
@AXA
@Facebook
@Google
@Allianz
@AvivaUK
@GENERALI
@MunichRe
@Zurich
@piyushmehta322
@NYSE https://t.co/ilop4YLepV"
2021-04-29 09:55:40+00:00;@Infosys_GSTN Our offices r closed due to lockdown in karnataka. How to opt in or opt out when all data is at office computers.
2021-04-29 09:54:25+00:00;@rvd12 @aarchanay @cbic_india @Infosys_GSTN @nsitharaman @FinMinIndia @GST_Council @ianuragthakur @SKHalakhandi Sir same here in Karnataka also lockdown
2021-04-29 09:53:32+00:00;"INFOSYS 300 share by rs 1254 hold ya sell please view 
#AskAwaazcash"
2021-04-29 09:47:49+00:00;@Anmolk20 @CARashmiSurat @srk_drockstar @fcaankitmittal @Infosys_GSTN @gsthelpline @GST_Council @cbic_india @CgstSurat @6 @GSTN_IT GST, ease of doing business, https://t.co/P8RV4jVm5K
2021-04-29 09:45:07+00:00;"#कौन_सुनेगा_किसको_सुनाये 
@cbic_india SERIOUSLY look into #GST #GstAmnesty #DigitialFailure #extendduedate @rashtrapatibhvn @VPSecretariat @PMOIndia @RBI @FinMinIndia @mygovindia
@Infosys_GSTN @ShivSena @NCPspeaks @INCIndia @BJP4India @taxguru_in @tax_scan @casansaar https://t.co/xhGsclsdre"
2021-04-29 09:45:00+00:00;"While Infosys plans to shortlist both internal as well as external candidates after its COO Pravin Rao retires in December, Wipro is unlikely to replace Bhanumurthy B M, who leaves in the first quarter of this fiscal.
https://t.co/V9AgkMAq5R"
2021-04-29 09:40:14+00:00;@Infosys_GSTN I am trying to file ITC01 u/s.18(1)(c) for claiming ITC above₹.2.00lakhs.  A certificate from CA is required to be uploaded while filing.  But no such facility is provided to upload the certificate.  Please advise me regarding how should I upload the CA Certificate
2021-04-29 09:31:36+00:00;@Infosys_GSTN What is the default setting by portal monthly or quarterly ?
2021-04-29 09:30:28+00:00;@KTRTRS IT Companies have huge parking buildings which can be used for isolation centers please think over it @Wipro @TCS      @Infosys @IBM @CAinc @techmahindracsr @Google @Facebook
2021-04-29 09:30:16+00:00;"@Infosys *** Follow up #15, Day 101 ***
Can you please let me know why emails from tabish.sk21@gmail.com to mailbox iCare@infosys.com are restricted on #Infosys network?

Regards,
Tabish Shaikh
#WhateverItTakesFromYou"
2021-04-29 09:19:02+00:00;Check out @Infosys' implementation case study for Harmonic moving administrative process like #HR, finance, and #supplychain to @Oracle's #cloud apps: https://t.co/u0TAuN9dpB https://t.co/KCqDfUQ39r
2021-04-29 09:17:26+00:00;"@Infosys_GSTN @GSTN_IT 

Sir while submitting my annual gst return an error is occured . Kindly do the needful.
I am sharing my gst helpline ticket number G- 202104294775811"
2021-04-29 09:09:56+00:00;More than a month passsed but still gst number not approved.. poor system @gsthelpline @GSTsite @Infosys_GSTN @GST_Council @askGST_GoI @FinMinIndia @nsitharaman @PMOIndia @narendramodi https://t.co/vnivpLCB8w
2021-04-29 09:03:59+00:00;@The_Karishma Infosys IT company
2021-04-29 08:59:39+00:00;@CaSondagar @Infosys_GSTN Yes ! For getting more late fee on gstr-1 and 3b ! Be aware !
2021-04-29 08:56:43+00:00;"@Infosys_GSTN We're under #lockdown in #Delhi &amp; also don't know whether our #GST returns have been filed
@FinMinIndia @nsitharaman please extend all due dates
This is the least help already stretched small traders can expect from the Govt as they can't pay Penalty
@GST_Council @ianuragthakur"
2021-04-29 08:56:04+00:00;"Once again the @Infosys has given opportunity to Infosys empanelled college students of 2019/2020/2021
for OFF CAMPUS drive to register for Systems Engineer with 3.6LPA.
Registration Link: https://t.co/zosLAC34Z0
Kindly share this to ur frnds &amp; relatives
#JobOpportunity #Infosys https://t.co/aHtFB1Nr4n"
